,df1,df2,df3,df4,df5,df6,df7,df8,df9,df10,df11,df12,df13,df14,df15,df16,df17,df18,df19,df20,df21,df22,df23,df24,df25,df26,df27,df28,df29,df30,df31,df32,df33,df34,df35,df36,df37,df38,df39,df40,df41,df42,df43,df44,df45,df46,df47,df48,df49,df50,word,idf
45,0.0022570716817611257,0.002060454582949187,0.003069132173810625,0.003954670822765403,0.0026644896199219717,0.004347216274835467,0.0028580102408061183,0.0031119680132228526,0.002492842075704884,0.0029529919280825603,0.0034745725972337585,0.002499857159763404,0.0024057358978046397,0.0037081919536602545,0.0025722841846666372,0.003143349582184904,0.004186255367080509,0.0019063268993156105,0.0037391055267231702,0.0,0.0033024525405961507,0.003103804025110457,0.0034046892810270777,0.003987515243581334,0.002955422182309357,0.002805954231570492,0.004234703079472721,0.003311152717138891,0.0033910098748963346,0.0038219971635183644,0.0037913935578775806,0.0032256338818515895,0.0032163811058695175,0.002678352838760735,0.004114822658770246,0.0040265105082633946,0.0,0.0036883498718586582,0.0,0.004303516835687754,0.005488550945031842,0.003296014774099045,0.0025750613266804813,0.00357111811365012,0.0015599009886542038,0.0019997396206381094,0.004356779924727446,0.0020187848343783442,0.0025057808949109817,0.0,thi,0.08338159
46,0.0006034240090103885,0.00046870470043083553,0.0008774474276213633,0.0008762470698205859,0.0009098766866489985,0.0004036486123948663,0.0008610289397458889,0.000788182481675409,0.0003567296839165104,0.0009586290443821808,0.0007457067392550726,0.001053850924590033,0.0008215168080523956,0.0005829739392165144,0.000774948631263103,0.0009402154090601967,0.00034430665143171625,0.000969323606324458,0.0009692547583230192,0.0009698730324604507,0.0008443398480711649,0.0007935512734215878,0.0007359929534394447,0.0010907220109119624,0.0007989954968633786,0.000787047931523222,0.0009088446238311731,0.0006452137925589876,0.00101429371862505,0.0012058480073573756,0.0007441193279756935,0.0008546282257368275,0.0009689948530850665,0.0006489436521770072,0.0008427801683046896,0.0008579781505039708,0.001044628437608265,0.0010455030182979033,0.00036904646522997053,0.0013871023082805776,0.0008728828629929814,0.0009080717337564743,0.0007733289581468818,0.001263602706195512,0.001055150078074508,0.0004845210511623284,0.0006849400426832635,0.0011672214367245532,0.0003585812496176144,0.0,so,0.020202698
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0548578909434226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07916356919647705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,memor,3.218876
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,for,0.0
49,0.0,0.0,0.0,0.03573564601118247,0.0,0.039282809845330884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09930705138632605,0.0,0.0,0.0,0.0,0.027893105066467562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02937889017495991,0.0,0.0,0.0,0.0,0.048353684518209504,0.0,0.0,0.035861722036161434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,er,1.9661129
50,0.0033102970238151567,0.0031685816299614647,0.005128704383582001,0.003933979927433039,0.0050632059801828085,0.004324471575981651,0.004982297478908338,0.00577355149583736,0.00630161865287583,0.007272358667380712,0.0043149917912073815,0.0022635731982728305,0.0021783481824652713,0.002178659149872059,0.003181672806310701,0.005269746319313118,0.005198814253940589,0.006133433426417044,0.002196821677500188,0.001992864596390516,0.0,0.0035770298886173566,0.002211820513414978,0.0072144195982011255,0.004003128264689973,0.0013969558811476803,0.0022038271361796047,0.003293828717906033,0.005684942555631481,0.005859552181038926,0.0019731196851297387,0.005407693873019305,0.002349683428884901,0.005501624922367395,0.004008698422150962,0.0072219900068263435,0.0,0.004972953158396659,0.002335156093356192,0.008203748551778568,0.0,0.005053161928704762,0.0,0.0022943214120134787,0.004049168184317328,0.0,0.0025597214398831543,0.009117664412839229,0.004761619154858127,0.0,day,0.12783337
51,0.010583270507658343,0.01849501997819441,0.0,0.021883151159779374,0.0542237864506769,0.0,0.0,0.015253240691360071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04538780560363492,0.0,0.0,0.0,0.0,0.0,0.0,0.012303469648088242,0.0,0.010818842230252592,0.022276648103140017,0.0,0.0,0.0,0.0,0.01858342960089975,0.0,0.0,0.0,0.0,0.024364152987550007,0.0,0.0,0.021993196456880672,0.029609958278441362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02914986425233713,0.0,0.0986242302352297,beg,1.2039728
52,0.018637732701553975,0.010187200198983452,0.04132918564950558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03349564507943951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019052587712070725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05214479657289424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,accept,2.1202636
53,0.0009989253518892097,0.0006896453057557965,0.0012546677559853359,0.0014483976142407413,0.0016518379686808733,0.0016128717983963478,0.0014630702570657184,0.0012672699849308644,0.0015579440146309348,0.001398283368480604,0.001367191901537689,0.001479404964732643,0.001465912173017059,0.0015684691608987514,0.0012011387204823787,0.0014446312345370936,0.001558456026927789,0.0016096362010973944,0.0015394101813184153,0.001225276302558312,0.0012312481079424919,0.0012947893751608314,0.001150913426303527,0.0016416818194246042,0.0010911736469460815,0.0010931056855890669,0.0014962027694488374,0.001320745753270017,0.0014790812311037446,0.0015848042336631435,0.0013618559140712626,0.0014521940903559152,0.0014446598274368988,0.0012611738082798827,0.0014767494191488609,0.0015905053075962643,0.0016555498294875582,0.0015320794222192134,0.0016915314852644092,0.0017314966162781749,0.0015943612832950485,0.0013565927538550689,0.0014535075880113388,0.0014665153943857656,0.001594531097964086,0.0013526662475324164,0.0015956700144095736,0.0018749609165146033,0.0014669711318887695,0.0,in,0.020202698
54,0.0,0.0,0.0,0.0,0.0530985050266456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04794785585815449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06919174287667988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,token,2.8134108
55,0.0,0.012368977740133201,0.0,0.0,0.03447376070751559,0.0,0.0,0.0,0.0,0.03360044906785963,0.0,0.0,0.018383485715710118,0.0,0.015858472872987618,0.0,0.0,0.0,0.0,0.0,0.015304995719988331,0.0,0.011024419463351844,0.0,0.009694131677129172,0.011789170663016836,0.0,0.016417493737122976,0.0,0.0,0.016651524232420216,0.017489028288554524,0.0,0.014521731318412529,0.01612024861750942,0.0,0.04486240031889957,0.019997822942631905,0.0,0.02653175158639964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,respect,1.0788096
56,0.0,0.011063197702821635,0.0,0.0,0.0,0.0,0.0,0.0,0.040657958403074006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023530254080482736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03732815869519899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056628728442669744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,profound,2.3025851
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07916356919647705,0.0,0.0,0.0,0.05777158287711806,0.0,0.0,0.0,0.0,0.0,0.0,gratitud,3.218876
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,with,0.0
59,0.0,0.018731622213578884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059329742521866825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056628728442669744,0.0,0.0,0.0,0.0,0.07293521502721184,0.0,0.046106712571416186,0.0,0.0,0.0,portrait,2.3025851
60,0.0009747136825642472,0.0006383116804021629,0.0012458899992374482,0.0015774309254033597,0.0014833704522026704,0.0014967493582853679,0.0015553241355325972,0.0012413944056668318,0.0013878111025317056,0.0013481951764180763,0.0013538976877447214,0.0014110581806393776,0.0012765506412594052,0.0012767328736709826,0.0011012135581070477,0.0012040577570172964,0.0013580965838666673,0.0014767593230542262,0.0014357781311449985,0.0012584596923504378,0.0012708438668393625,0.0012029526526520149,0.0010261295689496747,0.001697045979450829,0.0010157407809997857,0.0010119215855460795,0.0015088691846264562,0.001159874200152253,0.0014790812311037446,0.0015374163890865189,0.0013925526000634545,0.001167571827765498,0.0015019024371867716,0.0012058058374881872,0.0014078424618092478,0.0016535268389621398,0.0012327835199958967,0.001579952568201016,0.0013922605245015296,0.0017314966162781749,0.0018306048178166427,0.0014804278404975076,0.0015690890045291718,0.0013898962343251915,0.001594531097964086,0.0019360164141592681,0.001129368947420169,0.0017799923625312606,0.0014669711318887695,0.0,it,0.020202698
61,0.004788309820052232,0.009330337702283743,0.016364331849606714,0.0,0.0,0.018427559852646404,0.0,0.006901197709839127,0.01628559444955182,0.00808438685108477,0.0,0.0,0.009282438514622491,0.0,0.013557833608033098,0.008605527766233693,0.0,0.012453924407444491,0.0158498189491757,0.0,0.007728005664124089,0.0072631520942477565,0.01554060603978948,0.0,0.004894892222137525,0.010078878055032776,0.0,0.017396957097579168,0.00928354574348978,0.0,0.014235834476081751,0.0,0.0,0.01241501741639697,0.0,0.0,0.018275919161542458,0.0,0.009950632792822817,0.013396771243199407,0.0,0.010260435273922619,0.0,0.0,0.0,0.013064184363626052,0.026028642092779317,0.022330250734580892,0.009668458249865524,0.0,express,0.54472715
62,0.012544766666479919,0.0,0.016429775917505798,0.0,0.0,0.02851369229105418,0.0,0.0,0.04266619957192317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03428013261050347,0.0,0.0,0.0,0.0,0.01559544670039378,0.0,0.03677190590165777,0.0,0.0,0.022027669805618967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026069400531902924,0.03509784780975418,0.0,0.0,0.0,0.043367471661610146,0.0,0.034226512211729974,0.0,0.0,0.0,0.0,hope,1.4271163
63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,that,0.0
64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16289855660172828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,durat,3.912023
65,0.013309622137841119,0.012317489616134103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02360456810099116,0.021480822907041033,0.02018871241356987,0.0154729610172918,0.0,0.0,0.0,0.026103322730999048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03000322885326678,0.0,0.0,0.03723776652199483,0.0,0.0,0.0,0.0,0.0,0.03631330551978743,0.030318727703188678,0.0,0.0,0.0,distinguish,1.5141277
66,0.00823284177535258,0.010258590847578028,0.013407061139872714,0.013734164195720582,0.023514810318368034,0.023267804612134683,0.0,0.0,0.018804778961464146,0.0,0.0063128583896337334,0.0,0.0,0.007606053676632843,0.0,0.0,0.007605895855007656,0.02662493277020655,0.01298552813890894,0.0,0.01072006603130875,0.005950595789104247,0.013435219448420261,0.008178987322685424,0.017514229804186855,0.0,0.0076939192130106625,0.01425307611692023,0.0,0.020456650326706845,0.011663213930883643,0.007234944624813277,0.0,0.0060074190636359775,0.0,0.009031273115779715,0.0,0.0,0.019454050274054203,0.010975781521980055,0.0,0.008406226682728463,0.008140236467867426,0.016809568594143606,0.008349129448282498,0.018122258847895922,0.00893640415028781,0.0,0.0,0.0,life,0.4462871
67,0.0033102970238151567,0.002895071985679985,0.005128704383582001,0.006486574726178856,0.0024126447653922585,0.008900809078559746,0.0035350889756019673,0.005178009368003636,0.0047370321171414115,0.005296516214494884,0.005048169800643719,0.0038325626226506874,0.004571508289404263,0.006082292378917245,0.0,0.004238136504331675,0.006082166174539928,0.002922613875091194,0.004610276993308528,0.005563598669186889,0.005342593756746005,0.00524882765899574,0.0044387957095380366,0.0061133100425810145,0.00409507356538892,0.0048682609098159545,0.006152555343787205,0.0,0.002178608020436386,0.002245522668497556,0.006516395672626167,0.0020723595935290685,0.006559751034581997,0.0,0.005627178288499704,0.006173094175965252,0.008607156920859244,0.0072971640991157565,0.0049005872999372535,0.003143875635971641,0.0,0.004076859251579278,0.0,0.005986889476721627,0.0023915039308557034,0.005190894875829601,0.0,0.005240332163260911,0.006684084733903415,0.021975734682515718,come,0.12783337
68,0.0,0.007644211152634625,0.010782483973556337,0.019356709864876795,0.0,0.018712880303353666,0.0,0.005654051780695611,0.007880326485057395,0.0,0.0063128583896337334,0.0,0.0,0.01596215780024191,0.0,0.0,0.007605895855007656,0.0172757238800322,0.0,0.0,0.013287245450434979,0.0,0.013435219448420261,0.03085595515100628,0.0067900529733115,0.0,0.0076939192130106625,0.0067916671015986274,0.007605875175451412,0.007839485102426977,0.0,0.007234944624813277,0.013889101967544797,0.0060074190636359775,0.0,0.0,0.0,0.014007059286364733,0.019454050274054203,0.01858361375175227,0.015556913317997911,0.014232979170426988,0.008140236467867426,0.013561854182586363,0.008349129448282498,0.025541219808935978,0.00893640415028781,0.0,0.0,0.036557903717935304,die,0.4462871
69,0.003922993196672192,0.0078031188724500405,0.008699240230733322,0.013734164195720582,0.023514810318368034,0.0,0.0,0.009573141941139788,0.0,0.006623421584638755,0.010688598506404865,0.013380099878702797,0.007604968038804709,0.0,0.013767754358614869,0.016824293819768996,0.0,0.0,0.0,0.011779927136786111,0.0,0.0,0.007721825393889573,0.013848229484240323,0.011814026750077415,0.015018437244244483,0.016146553495630496,0.0,0.0,0.013273402250615952,0.016437945908819755,0.007234944624813277,0.00820312726946883,0.0,0.006668701323002027,0.0,0.014973197062858379,0.00827279476135609,0.013803230125408713,0.01858361375175227,0.0,0.0,0.008140236467867426,0.008009849458207981,0.008349129448282498,0.0,0.00893640415028781,0.010805234455935555,0.0,0.0,may,0.4462871
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,not,0.0
71,0.0,0.019824655539898976,0.0,0.0,0.0,0.0,0.0,0.0,0.05878046895850929,0.0,0.0,0.0,0.0,0.0,0.0,0.031060392625005463,0.0,0.0,0.0,0.0,0.0,0.0,0.020091824657388232,0.0,0.0,0.0,0.0,0.02992061455721815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06736554253742225,0.0,0.0,0.0,0.048353684518209504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,abandon,1.9661129
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09621051058155385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,guidanc,3.912023
73,0.0172827032880615,0.009446554535060608,0.0,0.0,0.0,0.0,0.0,0.024908862799963547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0449506168971043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036138786769423635,0.0,0.0,0.0,0.0,0.0,0.0,0.048353684518209504,0.0,0.0,0.0,0.0,0.03678199775892716,0.0,0.0,0.0,0.0,0.0,path,1.9661129
74,0.0,0.026372508365523534,0.0,0.0,0.0,0.0,0.0,0.024908862799963547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033895476289272336,0.0,0.0,0.0,0.0,0.053966474452774284,0.0,0.026465618470084877,0.0,0.0,0.0,0.0,0.0,0.048353684518209504,0.04047835306438576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,justic,1.9661129
75,0.0,0.022887209787470067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04560936523787406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06919174287667988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,progress,2.8134108
76,0.0,0.014908124061774618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02592238829435709,0.03244991794435695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01872725933916283,0.0,0.016467490065041036,0.0,0.0,0.027888512763528828,0.0,0.0,0.0,0.0,0.0,0.0,0.027383580375859036,0.0,0.0,0.0,0.0,0.07630959255736229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ad,1.8325815
77,0.0,0.018478235398532494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02592238829435709,0.0,0.031228157246769608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01872725933916283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04506967412955134,0.0,0.0,0.03342612133901964,0.0,0.03428389520563716,0.0,0.0,0.0,0.03252681222558107,0.0,wipe,1.8325815
78,0.0007874210283759907,0.0005305626488897079,0.0008915477983616388,0.001247706821162611,0.0012190784697481876,0.001126889848315186,0.0008610289397458889,0.0009490747876299141,0.0011781301388303768,0.0007823920334888418,0.0008800210159014124,0.0009987060468808614,0.0011369633058156618,0.0009612413103007977,0.0008748738530342604,0.0006697921824308358,0.0008984468598986747,0.000969323606324458,0.0007286050097260225,0.0011881804030682282,0.0006839459842153613,0.0007029144499430706,0.00082492921193308,0.0008835244966380697,0.0007730169268274158,0.0008462736339202086,0.0008311256432681809,0.0006452137925589876,0.0008984444171249731,0.0007447573385120722,0.0010298466967003476,0.0009648276783759656,0.0009689948530850665,0.0010083901232547194,0.0006335319454989915,0.0010668196260427809,0.001044628437608265,0.0007859221017738473,0.0007744854512031385,0.0008412502543212611,0.0007042364020284022,0.0009929859822786437,0.00036849539009510323,0.0007609420882157873,0.0011638799614189118,0.0014273555067338252,0.0010556132243548166,0.0011672214367245532,0.000752523020996896,0.0,from,0.020202698
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hi,0.0
80,0.0,0.010187200198983452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048474915557735865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02854062322342153,0.03168230646692015,0.0,0.0,0.0,0.0387312519810855,0.05214479657289424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brow,2.1202636
81,0.0,0.00880497812699015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031228157246769608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025998704510999712,0.04137177286471556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02466816773051835,0.0,0.0370849707137519,0.0,0.07129079017821628,0.0,0.04506967412955134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,perspir,1.8325815
82,0.0008792794480950111,0.0005760452325957737,0.0009812471456677762,0.00036719990199892593,0.00038129272174003274,0.0004036486123948663,0.0013786207627163667,0.0009811102343022862,0.0013674209688935637,0.001131141396925325,0.0009958919935500116,0.00035773355365347967,0.0008983372615594399,0.00034431379576242065,0.0005028293851652944,0.000891016739169507,0.0008216170341942565,0.0011022004843676265,0.0008284836863489044,0.0009698730324604507,0.0009163701368131964,0.0011855676392816662,0.000915408022111872,0.0013729040619699492,0.0009604325851727603,0.0004633189228761799,0.0009088446238311731,0.0010960359177030973,0.0012274324187501603,0.0012651322745980639,0.0009186245914589334,0.0007815455087102003,0.0009689948530850665,0.0011473072222446328,0.0009969888976534547,0.0009755915639444136,0.000677812507588534,0.00097722432933827,0.0011799244371763064,0.0017314966162781749,0.00041593335891197306,0.0012166601429106358,0.0011781625261986603,0.0010122723972056497,0.0011134115877569288,0.0017631999166880497,0.0006849400426832635,0.001440949421875824,0.0009356955388396885,0.0,had,0.020202698
83,0.012786771619947497,0.013307204805479039,0.0167467277797531,0.021331106044974128,0.0,0.0,0.011321054144988671,0.00878154479581457,0.0,0.0,0.01660091032574931,0.0,0.011811594603982449,0.0,0.010189245690979504,0.0,0.0,0.0,0.011911762903994148,0.01080585229793454,0.009833630447228032,0.009242119724162763,0.011993090659943912,0.0,0.018348860100462817,0.0,0.0119497484008042,0.017860032580664632,0.0,0.012175832884681123,0.010698790034343614,0.0,0.0,0.015797697177617812,0.010357439526428503,0.023749519768826666,0.0,0.0,0.0,0.017046946303785643,0.0,0.013056062986580887,0.026532634503491973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,suddenli,0.6931472
84,0.010923850406511398,0.011646536893410268,0.008449871019525317,0.0,0.013852461432464037,0.014664656618543695,0.0,0.01574410475536425,0.012960080029111446,0.010892959062829645,0.0,0.012996550871647134,0.021176568257287465,0.0,0.0,0.027669436634502997,0.012508748103381193,0.0,0.012613289779784317,0.0,0.010412768573206497,0.0,0.012699407221946466,0.0,0.006595411819704397,0.013580350380931187,0.0,0.011169657670238078,0.0,0.0,0.01918146237056555,0.0,0.0,0.016728080802192583,0.0,0.014852940746453772,0.01454398091963293,0.0,0.0,0.018050902735645746,0.0,0.0,0.0,0.0,0.0,0.017602772861264403,0.0,0.0,0.0,0.0,appear,0.73396915
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,he,0.0
86,0.0030905264916709038,0.0019399638348028974,0.0037488427296925517,0.0034632442944984706,0.0032602066624804926,0.005700323134952604,0.004686745326325541,0.0037138827898167,0.004365603067269764,0.00441397315956764,0.003961674939428968,0.00443134459696078,0.003371119826284447,0.0017854913617838478,0.0026795017790033192,0.0039989913445188435,0.003910206037506637,0.004167395247965412,0.0018003762216712192,0.0036390749280668265,0.003462514801536725,0.0038260978940494483,0.003271808378260902,0.005132776169888081,0.0033153975849520424,0.0020822285402610535,0.004149945383524023,0.0031995583442042787,0.004605379701361304,0.004887272128418236,0.00347549030664581,0.0023936623248003597,0.0011373211101859213,0.0038176016972736085,0.0036943777653891895,0.004642995294294319,0.0,0.0,0.004332640438466655,0.004482895430424808,0.003324140321867619,0.003589026838710418,0.004326170764214466,0.004256875913696467,0.00370099067763396,0.00550258652185735,0.0,0.0031439096697200362,0.0028657821378829484,0.005068564009399366,wa,0.061875395
87,0.010015958352717211,0.014285691085105176,0.031302972847026815,0.0,0.0,0.0,0.0,0.014435596576510182,0.0,0.0,0.016117623341995412,0.020176210192008267,0.01941656264278716,0.0,0.0,0.0,0.032879109477967995,0.0,0.0,0.0,0.0,0.0,0.019714916053833485,0.0,0.01023890234350668,0.012451673976571143,0.0,0.0,0.0,0.03388887960698172,0.017587271987291146,0.018471840355934282,0.0,0.036600490491802216,0.0,0.0,0.0,0.0,0.0,0.028022727825765696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,evid,1.1394343
88,0.010923850406511398,0.010388726040389883,0.008449871019525317,0.01334046571157154,0.029070945947444648,0.0,0.0,0.0,0.027198183358077645,0.010892959062829645,0.0,0.012996550871647134,0.0,0.0,0.0,0.0,0.012508748103381193,0.0,0.0,0.0,0.017630349953972575,0.023353283156798375,0.019572022906467635,0.0,0.018412803604072037,0.019139927151079338,0.0,0.0,0.0,0.030766283224227992,0.01918146237056555,0.0,0.0,0.00987987388349494,0.010967426666931832,0.0,0.0,0.0,0.01340755182279842,0.030562835424330935,0.0,0.01382498184023139,0.0,0.0276452193507504,0.0,0.0,0.014696918101023346,0.0,0.022057217588727345,0.0,speak,0.73396915
